URL туру,Назва туру,День №,Місто / Локація,Факультативи (назва + ціна),Опис дня,Симв.
https://www.accordtour.com/tours/6522,Аромат зі східними нотами...,8,Велико-Тирново – Одеса,,"Сніданок. Виселення з готелю. Екскурсія Пішохідна екскурсія по Велико-Тирново (входить у вартість туру) Одне з найдавніших міст Болгарії, столиця Другого Болгарського царства, колиска болгарської архітектури, живопису і літератури - Велико-Тирново. Місто побудоване на трьох пагорбах Царавец, Трапезіца і Свето-гора, в 1393 році було повністю спалене турецькими військами і в короткий термін відбудоване заново... Переїзд в Одесу. Орієнтовний час прибуття (залежить від проходження кордону) в Ізмаїл - 19:00, до Одеси о 23:50. <div class=""",539
https://www.accordtour.com/tours/8499/tab/tab_price/tour_date/2026-12-09/cls_number_adult_cnt/%7B1:1%7D/cls_number_child_age/%7B%7D/tour_include_ins/true/tour_include_parom/42/tour_include_parom2/43/tour_include_parom3/6527,Лапландія і Томтеленд - У світі Санта Клауса!,1,Львів – Люблін – Варшава,ова. Переїзд по Україні. Перетин кордонів. Старовинний Люблін: 18€,"Збір на залізничному вокзалі м. Львів. Виїзд зі Львова. Переїзд по Україні. Перетин кордонів. Старовинний Люблін ( Дорослий: 18€ / Діти до 16 років: 13€ , до 6 років: 0€ ) Перше місто для знайомства - Люблін . Екскурсія по одному з відомих міст Польщі. Серце Любліна - Старе Місто з його багатовіковими кам'яницями, вузенькими вуличками, архітектурними пам'ятками: Краківська брама, Домініканський монастир, Кафедральний собор з ризницею та скарбницею, Старий театр, який є одним з найцінніших і цікавих в Європі. Екскурсія Варшава – місто королів (входить у вартість туру) Вечірня екскурсія по місту",600
https://www.accordtour.com/tours/8499/tab/tab_price/tour_date/2026-12-09/cls_number_adult_cnt/%7B1:1%7D/cls_number_child_age/%7B%7D/tour_include_ins/true/tour_include_parom/42/tour_include_parom2/43/tour_include_parom3/6527,Лапландія і Томтеленд - У світі Санта Клауса!,2,Гданськ – Мальборк – Сопот – Гдиня,ком морської пригоди. Подорож по середньовіччю замок Мальборк: 38€,"Сніданок. Пішохідна екскурсія Екскурсія Старовинний Гданськ (входить у вартість туру) Старовинний Гданськ — місто, де море зустрічається з історією, а повітря пахне бурштином і свободою. Його вузенькі вулички, дзвін годинників і блиск Балтики створюють неповторну атмосферу романтики й натхнення. Тут кожен крок — це подорож у минуле з присмаком морської пригоди. Подорож по середньовіччю замок Мальборк ( Дорослий: 38€ / Діти до 12 років: 30€ , до 6 років: 0€ + вх. квиток) Запрошуємо в величний замок Мальборк , на березі річки Ногат. Середньовічна резиденція Великого Магістра Тевтонського ордена ",600
https://www.accordtour.com/tours/8499/tab/tab_price/tour_date/2026-12-09/cls_number_adult_cnt/%7B1:1%7D/cls_number_child_age/%7B%7D/tour_include_ins/true/tour_include_parom/42/tour_include_parom2/43/tour_include_parom3/6527,Лапландія і Томтеленд - У світі Санта Клауса!,3,Стокгольм,,"Сніданок на поромі (19,5Є оплачується додатково, при бажанні). Прибуття в порт Кальскроне. Переїзд в Стокгольм. Нас вітає королівська столиця Швеції – Стокгольм. Екскурсія Серце Стокгольму Gamla Stan (входить у вартість туру) Пішохідна екскурсія по центральній частині міста &laquo;Gamla Stan -серце Стокгольма&raquo;. Звідки виникла назва Старе місто? Середньовічні вулички і площі тут мають особливу магію. Прогулюючись по ним, з головою зануримося в атмосферу унікальних і неповторних архітектурних споруд, соборів, пам'ятників і скульптур, які зберегли пам'ять про безліч історичних подій, таємни",600
https://www.accordtour.com/tours/8499/tab/tab_price/tour_date/2026-12-09/cls_number_adult_cnt/%7B1:1%7D/cls_number_child_age/%7B%7D/tour_include_ins/true/tour_include_parom/42/tour_include_parom2/43/tour_include_parom3/6527,Лапландія і Томтеленд - У світі Санта Клауса!,4,парк Томтеленд – Сигтуна – Стокгольм,"Швеція», містечко Мура. Чарівний Світ Санти - парк Томтеленд: 36€","Сніданок. Вільний час. Нас чекає провінція Даларна «сама шведська Швеція», містечко Мура. Чарівний Світ Санти - парк Томтеленд ( Дорослий: 36€ / Діти: 30€ + вх. квиток) Запрошуємо відвідати казковий світ Санта Клауса , село шведського Діда Мороза, де казка стає дійсністю . Світ Санти воїстину чудовий !!! Гноми в ковпачках, проведуть нас через казковий ліс і розкажуть про його мешканців. Покажуть казкові володіння Дідуся Мороза: будинок і майстерню, шахту Ельфів, хатинку Тролів, де підростають маленькі троленята, чудове озеро Аврора !!! І, звичайно ж, нас чекає зустріч з самим Сантою, він запро",600
https://www.accordtour.com/tours/8499/tab/tab_price/tour_date/2026-12-09/cls_number_adult_cnt/%7B1:1%7D/cls_number_child_age/%7B%7D/tour_include_ins/true/tour_include_parom/42/tour_include_parom2/43/tour_include_parom3/6527,Лапландія і Томтеленд - У світі Санта Клауса!,5,Лапландія – Турку,,"Сніданок на поромі (оплачується додатково). Прибуття в порт. Прибуття в Фінляндію. Вітаємо Вас в країні Санта-Клауса і Снігової Королеви, полярної природи, лісів і водних потоків, які створюють унікальні пейзажі, що ми уявляли читаючи казки...Переїзд в друге за величиною місто Фінляндії - Тампере. Місто особливої краси, де ми побачимо міст Хямеенсілта, кафедральний собор, Ратушу, Олександрівську церква і район Фінлейсон. Але це далеко не все, чим може похвалитися місто .... У вільний час рекомендуємо підйом на найвищу оглядову вежу Скандинавії - Нясиннеула (більше 165 м) (оплачується. дод.) Пе",600
https://www.accordtour.com/tours/8499/tab/tab_price/tour_date/2026-12-09/cls_number_adult_cnt/%7B1:1%7D/cls_number_child_age/%7B%7D/tour_include_ins/true/tour_include_parom/42/tour_include_parom2/43/tour_include_parom3/6527,Лапландія і Томтеленд - У світі Санта Клауса!,6,Санта Парк – Лапландія,,"Сніданок. Запрошуємо відвідати В гості до Санта Клауса (Трансфер - Дорослий: 50€ / Діти: 46€) Кожен дорослий, і тим більше дитина знає, що Санта Клаус народився і живе в Лапландії. У світі Санти: магічний Санта Парк (вх. квиток) Санта Парк -це підземне королівство Різдва, розташоване в самому серці Лапландії. Тут ми зможемо перетнути Полярне коло під землею в печері Санта Клауса, викарбувати монету і відвідати кабінет, де приймає сам Санта Клаус, зустрітися з гномами і ельфами, проїхатись на підземному казковому поїзді через чотири пори року. У казковій кондитерській розфарбувати пряники і з'ї",600
https://www.accordtour.com/tours/8499/tab/tab_price/tour_date/2026-12-09/cls_number_adult_cnt/%7B1:1%7D/cls_number_child_age/%7B%7D/tour_include_ins/true/tour_include_parom/42/tour_include_parom2/43/tour_include_parom3/6527,Лапландія і Томтеленд - У світі Санта Клауса!,7,Лапландія – Рануа,У вільний час рекомендуємо відвідати: Арктичний зоопарк Рануа: 38€,"Сніданок. У вільний час рекомендуємо відвідати: Арктичний зоопарк Рануа ( Дорослий: 38€ / Діти до 16 років: 30€ + вх. квиток) Нас чекає найпівнічніший зоопарк світу. Ми побачимо кілька десятків видів арктичних та північних диких тварин: білі і бурі ведмеді, рисі, вовки, лосі, сови, північні олені. Далі нас чекає магазин солодощів Санта Клауса і шоколадна лавка всесвітньо відомої марки Fazer. Бажаючі можуть відвідати винарню, а також вибрати і забрати з собою, вподобаного м'якого лапландського звіра, щоправда іграшкового. Вх. квиток від 26Є дорослі, 22Є діти до 14 років Полярне Сафарі на снігох",600
https://www.accordtour.com/tours/8499/tab/tab_price/tour_date/2026-12-09/cls_number_adult_cnt/%7B1:1%7D/cls_number_child_age/%7B%7D/tour_include_ins/true/tour_include_parom/42/tour_include_parom2/43/tour_include_parom3/6527,Лапландія і Томтеленд - У світі Санта Клауса!,8,Гельсінкі – Фортеця Свеабор,ці Фінляндії - Хельсінкі. Хельсінкі - коктейль Сходу і Заходу: 23€,"Приїзд до столиці Фінляндії - Хельсінкі. Хельсінкі - коктейль Сходу і Заходу ( Дорослий: 23€ / Діти: 18€ ) Це одне з найдивовижніших міст світу - його вулиці і провулочки звиваються між затоками, мости перекинуті між островами, а у віддалені частини міста ходять пороми. Ми побачимо старий Хельсінкі, з його мереживними дерев'яними будиночками, парками і набережними, пам'ятник Маннергейму, будівля Ратуші і Успенський собор, який є найбільшою православною церквою в Північній Європі, відвідаємо елегантну Сенатську площу з величним Кафедральним лютеранським собором середини 19 століття і пам'ятнико",600
https://www.accordtour.com/tours/8499/tab/tab_price/tour_date/2026-12-09/cls_number_adult_cnt/%7B1:1%7D/cls_number_child_age/%7B%7D/tour_include_ins/true/tour_include_parom/42/tour_include_parom2/43/tour_include_parom3/6527,Лапландія і Томтеленд - У світі Санта Клауса!,9,Таллінн,,"Сніданок на поромі (оплачується додатково). Прибуття в порт. Екскурсія Екскурсія Казкове місто на березі Балтійського моря Таллінн (входить у вартість туру) Дух середньовіччя відчувається в цьому місті всюди - в викладених бруківкою вуличках, черепичних дахах, шпилях церков, у полум'ї факелів, які кидають таємничі тіні на вкриту мохом кам'яну стіну замку Тоомпеа, у звуках прибою Балтійського моря... Древня архітектура, маленькі магазинчики, вузенькі вулички Старого міста, галасливі таверни і найголовніше - посмішки людей, які завжди раді гостям. У вільний час пропонуємо відвідати на вибір: Тає",600
https://www.accordtour.com/tours/8499/tab/tab_price/tour_date/2026-12-09/cls_number_adult_cnt/%7B1:1%7D/cls_number_child_age/%7B%7D/tour_include_ins/true/tour_include_parom/42/tour_include_parom2/43/tour_include_parom3/6527,Лапландія і Томтеленд - У світі Санта Клауса!,10,Каунас – Львів,ажанні групи ранкова екскурсія: Каунас: подорож у серце Литви: 18€,"Сніданок. При бажанні групи ранкова екскурсія: Каунас: подорож у серце Литви ( Дорослий: 18€ / Діти до 16 років: 13€ ) Каунас — місто, яке зачаровує своєю атмосферою та багатою історією. Під час екскурсії ви відвідаєте Каунаський замок, який розповість свої таємниці середньовіччя, та прогуляєтеся затишними вуличками Старого міста. Для дітей буде цікаво завітати до Музею чортів, де зібрано незвичайну колекцію скульптур та масок з усього світу. А дорослі оцінять красу архітектури, атмосферу старовини та можливість поринути у світ литовських легенд і традицій. Повернення в Україну. Перетин кордон",600
https://www.accordtour.com/tours/868686,Полуниця з Портвейном... Португалія,1,Львів – Вроцлав,,"Відправлення в тур. (Місце відправки: залізничний вокзал м.Львів, площа Двірцева 1) Перетин кордонів. При бажанні групи і наявності часу. Екскурсія Вроцлав – священна квітка Європи (входить у вартість туру) Вроцлав — зелене серце Польщі з казковою атмосферою. Старе місто вражає барвистими фасадами, романтичними мостами й легендами про гномів, що живуть просто на вулицях. Ринкова площа — одна з найбільших у країні, а готична ратуша зі старовинним сонячним годинником стала її перлиною. Це місто, яке хочеться досліджувати, фотографувати й у яке легко закохатися. Переїзд. Поселення в готель. Ночів",600
https://www.accordtour.com/tours/868686,Полуниця з Портвейном... Португалія,2,Ерфурт,,"Сніданок. Переїзд в Німеччину. Екскурсія Квіткове місто – Ерфурт (входить у вартість туру) Екскурсія по місту. Ерфурт затишно розташувався на берегах річечки Гера, неподалік від Тюрінгського лісу. Місто може по праву називати себе самим ""центровим"" населеним пунктом країни, тому що дійсно розташований в географічному центрі Німеччини. До наших днів Ерфурт зберіг чарівність пізнього Середньовіччя. Ми прогуляємося вулицями університетського кварталу, побачимо 500-річний дзвін Марія Глориоза і ""житловий міст"" крамарів Кремербрюке. Ерфурт – справжня середньовічна коштовність. Переїзд. Поселення в ",600
https://www.accordtour.com/tours/868686,Полуниця з Портвейном... Португалія,3,Руан – Довіль – Фекам – Онфлер,,"Сніданок. Переїзд до Франції. Франція - країна дивовижна, різноманітна і багатолика ... Екскурсія Місто ста веж – Руан (входить у вартість туру) Столиця Верхньої Нормандії, Руан являє собою музей шедеврів готики. Руанський великий кафедральний собор Нотр-Дам - один із самих чудових пам'ятників середньовічної архітектури. Безліч цікавих фактів про безстрашних вікінгів, відважну Жанну д'Арк і таємницю символіці готичних соборів, які так любили найбільший з імпресіоністів Клод Моне і перший французький романтик Гюстав Флобер. У вільний час рекомендуємо: Етрета - яскраве натхнення Франції ( Доросл",600
https://www.accordtour.com/tours/868686,Полуниця з Портвейном... Португалія,4,Мон-Сен-Мішель – Сен-Мало,ючих: Для бажаючих Восьме чудо світу - великий Мон-Сен-Мішель: 38€,"Сніданок. Вільний час в одному з містечок Нормандії. Для бажаючих: Для бажаючих Восьме чудо світу - великий Мон-Сен-Мішель ( Дорослий: 38€ / Діти: 28€ + вх. квиток) На кордоні Нормандії і Бретані знаходиться одне з найбільш вражаючих і прекрасних споруд, створених людиною. Мон-Сен-Мішель - острів-скеля-абатство. У часи середньовіччя тут була фортеця, яку за десять століть ніхто не підкорив. Магічна чарівність цього місця охопить кожного, хто зможе побачити підступаючий до острова прилив ... Переїзд в Бретань .... Це регіон романтичних узбереж, батьківщина Короля Артура, Астерікса та Обелікса, ",600
https://www.accordtour.com/tours/868686,Полуниця з Портвейном... Португалія,5,Бордо – Аркашон,"их Срібний Берег Атлантичного океану, Аркашон та дюна Ді Піла: 46€","Сніданок. Переїзд по Франції. Екскурсія Бордо - столиця Аквітанії (входить у вартість туру) Цей регіон, розташований на південному заході країни, французи називають ""іншим півднем Франції"". Екскурсія по місту Бордо - найпівнічніше з південних міст. Місто володіє монументальним надбанням, яке відображає його історію: багату, метушливу і завжди торгову. Для бажаючих Срібний Берег Атлантичного океану, Аркашон та дюна Ді Піла ( Дорослий: 46€ / Діти до 16 років: 36€ ) І також можливість скупатися в океані Огляд найбільшою піщаної дюни в Європі - Дюна Піла . Прогулянка по місту Аркашон - старий куро",600
https://www.accordtour.com/tours/868686,Полуниця з Портвейном... Португалія,6,Лісабон – шоу Фаду,ільний час або екскурсії на вибір: Лісабон – Великі відкриття: 33€,"Сніданок. Переїзд в Ліссабон. Екскурсія По вуличках Лісабона (входить у вартість туру) Ми пройдемося пішки по пагорбах старого Лісабона, де майже в кожному районі є місце з панорамним видом на набережну і море черепичних дахів. Мозаїчні тротуари та старовинні ліхтарі – природний вигляд незагримованого Лісабону, портового міста родом з давнини. Атмосфера міста пройнята сучасним духом, яскравим, легким, свіжим. Вільний час або екскурсії на вибір: Лісабон – Великі відкриття ( Дорослий: 33€ / Діти до 16 років: 26€ , до 6 років: 0€ ) Величний Пам'ятник Першовідкривачам, Тріумфальна арка, Монастир Ж",600
https://www.accordtour.com/tours/868686,Полуниця з Портвейном... Португалія,7,Лісабон – Порту – Палац Ажуда,х рекомендуємо відвідати: Порту – північна столиця Португалії: 60€,"Сніданок. Вільний час. Для бажаючих рекомендуємо відвідати: Порту – північна столиця Португалії ( Дорослий: 60€ / Діти: 46€ ) Саме яскраве і запам'ятовуване місце Португалії – це місто Порту . Саме Порту подарував назву країні Португалії, адже колись він був столицею країни. Від нього ж отримав свою назву напій портвейн. Порту дасть нам можливість відчути дух істинної Португалії. Порту старовинне місто, жваве і пристрасне. Воно повне прекрасних будівель. Прогулюючись по лабіринту вузьких вуличок, між будинками, збудованими в стилі модерн і бароко, ми зможемо насолодитися пишністю і колоритом ц",600
https://www.accordtour.com/tours/868686,Полуниця з Портвейном... Португалія,8,Обідуш – Баталья – Фатіма – Назаре – Томар – Алкобаса,У ритмі романтики та хвиль океану… Обідуш – Назаре – Алкобаса: 50€,"Сніданок. Вільний час. Для бажаючих У ритмі романтики та хвиль океану… Обідуш – Назаре – Алкобаса ( Дорослий: 50€ / Діти до 16 років: 40€ ) Подорож у світ краси, легенд і справжніх почуттів. Обідуш – мов сторінка зі старовинної казки: білі будиночки, квіти на вікнах, вузькі вулички й замок, подарований королем своїй нареченій. Тут час ніби зупинився, а вишневий лікер у шоколадних чашечках – як поцілунок з минулого. Назаре – це зустріч з океаном. Його безкраї хвилі, запах солі в повітрі, рибальський дух і атмосфера приморського життя зберегли у собі душу справжньої Португалії. Алкобаса – місто ",600
https://www.accordtour.com/tours/868686,Полуниця з Портвейном... Португалія,9,Лісабон – Сінтра – мис Рока,"Перлина Португалії - Сінтра, Мис Рока і Лісабонська Ривьєра: 65€","Сніданок. Вільний час. Перлина Португалії - Сінтра, Мис Рока і Лісабонська Ривьєра ( Дорослий: 65€ / Діти до 16 років: 55€ , до 6 років: 0€ + вх. квиток) Місто і його пагорби усіяні казковими палацами і фантастичними віллами, чарівні відвідувачів протягом століть. Відомий британський поет і мандрівник лорд Байрон писав, що місто ""можливо, в усіх відношеннях є самим чудовим в Європі"", називав його ""славний Едем"". Туманний зимовий день в загадковій Сінтрі не менше прекрасний, ніж сонячний і ясний літній, коли блакитна безодня океану відображає хмари своїм дзеркалом вод. Можливість відвідування р",600
https://www.accordtour.com/tours/868686,Полуниця з Портвейном... Португалія,10,Толедо – Мадрид,,"Ранній сніданок. Переїзд по Іспанії. Прибуття в Мадрид. Екскурсія Мадрид – Серце Іспанії (входить у вартість туру) Нас чекає велична столиця, місто мрії, місто радості, романтики і фантазій. Чарівність старих вулиць і площ. Літерaтурние кафе і старовинні бари, традиція тапас і фламенко, що вирує пласа Майор і Пуерта дель Соль, символ міста – Ведмедиця у суничного дерева. ""Мадрид і я – паримо під звуки танго, парк Де Ретіро нам– любові манеж... Я віддаюся Мадриду без залишку... Без сліз... Без обіцянок... Без надій..."" При бажанні групи, можливість відвідати Сталевий блиск Толедо ( Дорослий: 46",600
https://www.accordtour.com/tours/868686,Полуниця з Портвейном... Португалія,11,Андорра – Піренеї,,"Сніданок. Екскурсія Князівство Андорра (входить у вартість туру) Андорра – невелика самостійна держава між Францією та Іспанією. Під час екскурсії в Андорру ми познайомимося з її столицею Андорра-ла-Велья . Андорра – безмитна зона, де існують відмінні ціни і справжній рай для покупок. Переїзд через Піренеї з фотопаузами. (входить у вартість туру) Переїзд. Поселення в готель. Ночівля. <div class=""",399
https://www.accordtour.com/tours/868686,Полуниця з Портвейном... Португалія,12,Женева – Ансі,жанні групи одна з екскурсій на вибір. Женева – вишукана дама: 30€; ед нами в образі чарівної казки ... Альпійська Венеція - Ансі: 30€,"Сніданок. При бажанні групи одна з екскурсій на вибір. Женева – вишукана дама ( Дорослий: 30€ / Діти до 16 років: 20€ ) Розташувалась на березі чарівного озера Женева, розповідає нам свою історію: Палац Націй, штаб-квартира ООН, Товариство Червоного Хреста. Женева постане перед нами в образі чарівної казки ... Альпійська Венеція - Ансі ( Дорослий: 30€ / Діти до 16 років: 20€ ) Біля підніжжя Альп прихованих сніговими шапками на кордоні Швейцарії і Франції існує місто Ансі. Альпійська Венеція, справжній, що зберіг свій образ з далеких часів, середньовічне місто, відомий у всьому світі і зберігає",600
https://www.accordtour.com/tours/868686,Полуниця з Портвейном... Португалія,13,Страсбург – Кольмар,,"Сніданок. Екскурсія Страсбург – столиця Ельзасу (входить у вартість туру) Ельзас немов зійшов зі сторінок казки: будиночки з двосхилими дахами, побудовані з каменю і дерева, прикрашені квітами, на пічних трубах деяких з них звили гнізда лелеки. Пішохідна прогулянка по старому місту, острову, кварталу ремісників Petit de France, вузьких мальовничих переулочків, відвідування французького і німецького кварталів. Ми зануримося в незвичайну атмосферу двотисячолітнього міста. Широкі проспекти і вузькі вулички, невигадані історії та фантастичні легенди, паради і капітуляції, війна і мир – все змішало",600
https://www.accordtour.com/tours/868686,Полуниця з Портвейном... Португалія,14,Прага,"Сніданок. За бажанням групи. Зустріч з Прагою: 18€; итися для того, щоб загадати бажання! Срібне місто Кутна Гора: 18€","Сніданок. За бажанням групи. Зустріч з Прагою ( Дорослий: 18€ / Діти до 16 років: 13€ ) У лабіринтах маленьких вуличок ви поринете в таємничу атмосферу Старого міста. Староміська площа та Астрономічний годинник з небесною механікою на ратуші, Карлова вулиця... І Карлів міст! Потрібно тут зупинитися для того, щоб загадати бажання! Срібне місто Кутна Гора ( Дорослий: 18€ / Діти: 13€ ) Це старовинне містечко срібних рудокопів із затишними маленькими будиночками, кам'яною бруківкою та магазинчиками скла. Тут знаходиться королівський Монетний двір, де були викарбувані перші празькі срібні гроші. Ви",600
https://www.accordtour.com/tours/183,Амстердам - ковток свободи,1,Львів,,"Зустріч на залізничному вокзалі Львів ( пл. Двірцева 1) Відправлення в тур. Переїзд по Україні. При швидкому проходженні кордону і бажанні групи можливість відвідати. Екскурсія Королівський Краків (входить у вартість туру) Краків — місто легенд, мистецтва і шарму. Тут хочеться загубитись у вуличках, зупинитись на каву і закохатись у момент. Переїзд на ночівлю. Ночівля. <div class=""",384
https://www.accordtour.com/tours/183,Амстердам - ковток свободи,2,Берлін,ми зможемо побачити сучасне. Вільний час. Берлін крізь часи: 30€,"Сніданок. Переїзд до Німеччини. Екскурсія Велич могутнього Берліну (входить у вартість туру) Берлін – величезний мегаполіс. Нам здасться, що ми подорожуємо у машині часу, бо тут можна потрапити в майбутнє і опинитись в минулому, а прогулюючись розкішними вулицями і проспектами, ми зможемо побачити сучасне. Вільний час. Берлін крізь часи ( Дорослий: 30€ / Діти до 16 років: 25€ , до 6 років: 0€ ) Автобусна екскурсія з фото паузами. Запрошуємо перегорнути сторінку історії і побачити Берлін таким, який він є зараз: могутній Рейхстаг, величний Берлінський собор, колона Перемоги, і – візитна картка ",600
https://www.accordtour.com/tours/183,Амстердам - ковток свободи,3,Амстердам – Заансе Сханс – Волендам,"я бажаючих Тиха Голландія, Волендам і відвідування сироварні.: 38€","Сніданок. Переїзд в Амстердам. Екскурсія Амстердам – місто-мрія (входить у вартість туру) Амстердам здатний зчарувати своїх гостей! Він радий кожному з нас! Його дивовижної краси вулички і площі несуть відбиток його власної унікальної історії, так не схожою на інші. Ми здійснимо подорож по лабіринтах вуличок, каналів, танцюючих будинків, квіткових крамничок, милих магазинчиків... Це місто варто один раз побачити... щоб полюбити його назавжди! Вільний час. Для бажаючих Тиха Голландія, Волендам і відвідування сироварні. ( Дорослий: 38€ / Діти до 16 років: 26€ ) Заансе Сханс – музей під відкритим",600
https://www.accordtour.com/tours/183,Амстердам - ковток свободи,4,Амстердам – Гаага – Схевенінген – Делфт – Роттердам – Гітхорн – Кекенгоф,"на вибір: Великі і маленькі міста. Гаага, Делфт, Схевенінген: 38€","Сніданок. 2026 рік. Парк квітів Keukenhof з 19 березня по 10 травня. Королівський парк квітів Кекенхоф (Трансфер: 18€ + вх. квиток Дорослий: 22€ / Діти до 16 років: 15€ ) Відвідування Королівського парку квітів Кекенхоф – найпопулярніше місце в Нідерландах! Тут завжди пахне весною і завмирає подих від краси, якої більше не можна побачити ніде! Кекенхоф – це урочисте свято, на який ми запрошуємо Вас!!! Для бажаючих на вибір: Великі і маленькі міста. Гаага, Делфт, Схевенінген ( Дорослий: 38€ / Діти: 30€ ) Невеликий переїзд і ми в Гаазі. Гаага – особливе місто, неформальна столиця Нідерландів, мі",600
https://www.accordtour.com/tours/183,Амстердам - ковток свободи,5,Кельн – Ерфурт,,"Сніданок. Екскурсія Казковий Кельн (входить у вартість туру) Одне з найстаріших міст Німеччини. Екскурсія по місту. Це четверте за величиною місто Німеччини, яке знаходиться на землі Північний Рейн-Вестфалія, найбільший культурний і економічний центр країни, столиця карнавалу. Ми зможемо оцінити велич і ажурність спрямованих увись форм – Кельнського Собору – найбільшого собору Німеччини та одного з найбільших в Європі. Про Кельн можна довго розповідати, але головне – його треба відчути! Кeльн – столиця рейнського життєлюбства. Кeльнская відкритість і природність підкорюють так само, як сердечн",600
https://www.accordtour.com/tours/183,Амстердам - ковток свободи,6,Дрезден – Вроцлав – Львів,к. При бажанні групи і наявності часу. Знайомство з Дрезденом: 26€; Розкішні будівлі Цвінгера. Вроцлав – священна квітка Європи: 18€,"Сніданок. При бажанні групи і наявності часу. Знайомство з Дрезденом ( Дорослий: 26€ / Діти до 16 років: 16€ , до 6 років: 0€ ) Протягом семи століть місто було резиденцією герцогів і королів. Дрезден відомий своїми архітектурними ансамблями, скарбами музеїв, колекціями живопису і прекрасною панорамою берегів Ельби. Екскурсія по Старому місту – Театральна площа з Дрезденською оперою в центрі. Розкішні будівлі Цвінгера. Вроцлав – священна квітка Європи ( Дорослий: 18€ / Діти до 16 років: 15€ , до 5 років: 0€ ) Вроцлав — зелене серце Польщі з казковою атмосферою. Старе місто вражає барвистими фа",600
https://www.accordtour.com/tours/3695,"Веселий ярмарок... Різдвяна Німеччина та Франція. Дрезден, Нюрнберг, Страсбург, Кольмар, Прага",1,Львів – Вроцлав,,"Відправлення в тур Старт нашої подорожі — зі Львова, а саме з площі Двірцевої (ориєнтир -залізничний вокзал). Звідси починається пригода, яку ви точно запам&rsquo;ятаєте: нові місця, сотні фото й море вражень. Переїзд територією України, перетин кордону — і ми вже в Європі! Переїзд по Польщі. Приходьте! На ярмарок поспішайте! Ярмарок не дасть нудьгувати! Співати треба, танцювати! Екскурсія Вроцлав – священна квітка Європи (входить у вартість туру) Вроцлав — зелене серце Польщі з казковою атмосферою. Старе місто вражає барвистими фасадами, романтичними мостами й легендами про гномів, що живуть ",600
https://www.accordtour.com/tours/3695,"Веселий ярмарок... Різдвяна Німеччина та Франція. Дрезден, Нюрнберг, Страсбург, Кольмар, Прага",2,Дрезден – Майсен,,"Сніданок. За бажанням групи. Прибуття до Дрездену. У Німеччині різдвяні ярмарки, наче втілення дитячих снів про Санта Клауса: Ошатні різнокольорові будиночки під сніговими шапками, села з барвистими дерев'яними фасадами- все виблискує, іскриться, сліпучі вітрини, прикрашені ялинковими іграшками, гірляндами і свічками. Пахне імбирними пряниками, глінтвейном, апетитними смаженими сосисками, яблуками в карамельній глазурі... Екскурсія Саксонський Дрезден (входить у вартість туру) Протягом семи століть місто було резиденцією герцогів і королів. Дрезден відомий своїми архітектурними ансамблями, ска",600
https://www.accordtour.com/tours/3695,"Веселий ярмарок... Різдвяна Німеччина та Франція. Дрезден, Нюрнберг, Страсбург, Кольмар, Прага",3,Нюрнберг – Бамберг,,"Сніданок. Книжки та іграшки, різдвяні пряники, цукерки. Швидкохідні ковзани і морозні дні, гірки крижані, санки розписні, Пісні, танці, жарти, сміх - Вистачить для всіх! Екскурсія Бамберг – місто на семи пагорбах (входить у вартість туру) Бамберг, побудований на семи пагорбах. Тисячу років тому був резиденцією імператора Священної Римської Імперії Німецької нації Генріха. Німецький письменник Карл Іммерманн назвав Бамберг старим бабусиним комодом, набитим всілякими раритетами. Романський стиль, готика і ренесанс, бароко, підземне царство, казкові вулички, унікальне пиво і все це в кращому вигл",600
